year,state,lei,institution_name,total_applications,total_originations,top_counties_served,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,orig_conventional_pct,orig_fha_pct,orig_va_pct,priority_market
2025,ND,X05BVSK68TQ7YTOSNR22,,104,8,38015:2; 38101:2; 38105:1; 38093:1; 38035:1,8,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300JGMQJ4R419LR70,,7,7,38105:5; 38053:1; 38089:1,7,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300R9S3MVDV4MGF56,,28,7,38105:2; 38101:1; 38077:1; 38015:1; 38035:1,1,2,4,0,0,14.29,28.57,57.14,national
2025,ND,549300Y5Y88FQLI7VE83,,9,7,38017:2; 38035:2; 38053:1; 38105:1; 38101:1,7,0,0,0,0,100.0,0.0,0.0,national
2025,ND,PAOOWF3GUFM46FBSP561,,16,7,38017:3; 38093:1; 38059:1; 38071:1; 38089:1,2,2,3,0,0,28.57,28.57,42.86,national
2025,ND,254900HA4DQWAE0W3342,,12,6,38089:2; 38015:2; 38059:1; 38105:1,0,6,0,0,0,0.0,100.0,0.0,national
2025,ND,549300121SF0K2LN2804,,10,6,38017:2; 38105:1; 38093:1; 38015:1; 38035:1,6,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300BLL6VL7AXWYP56,,11,6,38105:1; 38017:1; 38021:1; 38099:1; 38003:1,6,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300BQRQCIPWG06A21,,6,6,38017:6,6,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300LROQOOQU77WS20,,9,6,38017:4; 38015:1; 38097:1,5,0,1,0,0,83.33,0.0,16.67,national
2025,ND,549300MZ8VZJOVC63092,,12,6,38017:2; 38077:1; 38015:1; 38053:1; 38089:1,4,1,1,0,0,66.67,16.67,16.67,national
2025,ND,5493000IIYWBLONJVJ30,,9,5,38017:2; 38015:1; 38005:1; 38073:1,4,1,0,0,0,80.0,20.0,0.0,national
2025,ND,5493001JT9MT3Z3Y3M39,,8,5,38101:2; 38017:2; 38105:1,5,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300EKCKDF80ZM4V51,,5,5,38017:3; 38015:1; 38035:1,5,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300ISCZS1R0CJMO47,,7,5,38101:2; 38059:1; 38089:1; 38077:1,5,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300REENMLD2RN3W58,,9,5,38017:1; 38035:1; 38091:1; 38089:1; 38055:1,0,0,5,0,0,0.0,0.0,100.0,national
2025,ND,549300RFLICNI75BG067,,7,5,38017:2; 38015:1; 38053:1; 38105:1,5,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300RFSMIRUODUVW59,,7,5,38015:1; 38017:1; 38021:1; 38093:1; 38065:1,5,0,0,0,0,100.0,0.0,0.0,national
2025,ND,CKVBED0S4DMLKJJ5XH28,,8,5,38059:3; 38035:1; 38015:1,5,0,0,0,0,100.0,0.0,0.0,national
2025,ND,WWB2V0FCW3A0EE3ZJN75,,9,5,38017:2; 38035:1; 38105:1; 38101:1,1,0,4,0,0,20.0,0.0,80.0,national
2025,ND,549300FX7K8PTEQUU487,,7,4,38101:1; 38093:1; 38029:1; 38015:1,3,0,1,0,0,75.0,0.0,25.0,national
2025,ND,549300KQHWNSVCE2MY88,,7,4,38035:1; 38053:1; 38089:1; 38015:1,1,2,1,0,0,25.0,50.0,25.0,national
2025,ND,549300Q50XCC0473FG63,,8,4,38101:2; 38105:1; 38061:1,4,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300RN01LBYR8ZVX74,,7,4,38101:1; 38105:1; 38061:1; 38035:1,1,3,0,0,0,25.0,75.0,0.0,national
2025,ND,549300S5YL3OH0IVCS62,,6,4,38017:2; 38091:1; 38015:1,0,4,0,0,0,0.0,100.0,0.0,national
2025,ND,213800M6RMI3YBX62W88,,3,3,38017:1; 38021:1; 38093:1,2,1,0,0,0,66.67,33.33,0.0,national
2025,ND,254900G7NNSN8LRSPM89,,3,3,38035:2; 38017:1,3,0,0,0,0,100.0,0.0,0.0,national
2025,ND,254900O2VYWY7LKZ6T60,,10,3,38035:3,3,0,0,0,0,100.0,0.0,0.0,national
2025,ND,54930010ZG6EHTCJ1L21,,3,3,38059:1; 38035:1; 38089:1,3,0,0,0,0,100.0,0.0,0.0,national
